DateTime,DateTime,Holiday,HolidayFlag,DayOfWeek,WeekOfYear,Day,Month,Year,PeriodOfDay,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2,SMPEP2,Holiday_code,weekday
2013-01-17 11:00:00,2013-01-17 11:00:00,None,0,3,3,17,1,2013,22,7.0,14.8,475.04,470.0,4907.48,75.09,11,3
2013-01-17 11:30:00,2013-01-17 11:30:00,None,0,3,3,17,1,2013,23,7.0,18.5,475.46,568.0,4894.43,75.09,11,3
2013-01-17 12:00:00,2013-01-17 12:00:00,None,0,3,3,17,1,2013,24,7.0,16.7,455.14,689.0,4930.11,75.09,11,3
2013-01-17 12:30:00,2013-01-17 12:30:00,None,0,3,3,17,1,2013,25,8.0,24.1,450.89,733.0,4934.51,75.09,11,3
2013-01-17 13:00:00,2013-01-17 13:00:00,None,0,3,3,17,1,2013,26,8.0,24.1,445.59,777.0,4852.04,75.09,11,3
2013-01-17 13:30:00,2013-01-17 13:30:00,None,0,3,3,17,1,2013,27,8.0,20.4,447.89,812.0,4764.98,75.09,11,3
2013-01-17 14:00:00,2013-01-17 14:00:00,None,0,3,3,17,1,2013,28,8.0,22.2,426.68,876.0,4767.62,74.08,11,3
2013-01-17 14:30:00,2013-01-17 14:30:00,None,0,3,3,17,1,2013,29,8.0,20.4,423.01,1003.0,4754.87,73.51,11,3
2013-01-17 15:00:00,2013-01-17 15:00:00,None,0,3,3,17,1,2013,30,8.0,20.4,409.28,1127.0,4792.86,73.51,11,3
2013-01-17 15:30:00,2013-01-17 15:30:00,None,0,3,3,17,1,2013,31,8.0,24.1,407.37,1172.0,4873.77,73.51,11,3
2013-01-17 16:00:00,2013-01-17 16:00:00,None,0,3,3,17,1,2013,32,8.0,25.9,409.05,1195.0,5031.16,74.34,11,3
2013-01-17 16:30:00,2013-01-17 16:30:00,None,0,3,3,17,1,2013,33,8.0,27.8,396.24,1221.0,5282.63,75.09,11,3
2013-01-17 17:00:00,2013-01-17 17:00:00,None,0,3,3,17,1,2013,34,8.0,29.6,375.65,1317.0,5496.95,75.09,11,3
2013-01-17 17:30:00,2013-01-17 17:30:00,None,0,3,3,17,1,2013,35,8.0,35.2,371.22,1363.0,5526.69,75.09,11,3
2013-01-17 18:00:00,2013-01-17 18:00:00,None,0,3,3,17,1,2013,36,8.0,37.0,367.38,1375.0,5397.8,74.34,11,3
2013-01-17 18:30:00,2013-01-17 18:30:00,None,0,3,3,17,1,2013,37,9.0,38.9,366.61,1435.0,5243.59,74.12,11,3
2013-01-17 19:00:00,2013-01-17 19:00:00,None,0,3,3,17,1,2013,38,9.0,40.7,370.86,1440.0,5161.49,75.09,11,3
2013-01-17 19:30:00,2013-01-17 19:30:00,None,0,3,3,17,1,2013,39,8.0,40.7,383.54,1474.0,5051.74,74.12,11,3
2013-01-17 20:00:00,2013-01-17 20:00:00,None,0,3,3,17,1,2013,40,8.0,44.4,349.15,1488.0,4890.46,74.12,11,3
2013-01-17 20:30:00,2013-01-17 20:30:00,None,0,3,3,17,1,2013,41,9.0,40.7,345.89,1465.0,4662.26,72.62,11,3
2013-01-17 21:00:00,2013-01-17 21:00:00,None,0,3,3,17,1,2013,42,8.0,48.2,337.95,1442.0,4525.66,72.62,11,3
2013-01-17 21:30:00,2013-01-17 21:30:00,None,0,3,3,17,1,2013,43,9.0,46.3,356.14,1380.0,4350.37,72.62,11,3
2013-01-17 22:00:00,2013-01-17 22:00:00,None,0,3,3,17,1,2013,44,9.0,46.3,398.69,1285.0,4110.52,52.58,11,3
2013-01-17 22:30:00,2013-01-17 22:30:00,None,0,3,3,17,1,2013,45,9.0,44.4,402.56,1231.0,3913.86,52.1,11,3
2013-01-17 23:00:00,2013-01-17 23:00:00,None,0,3,3,17,1,2013,46,9.0,42.6,384.89,1128.0,3878.57,52.58,11,3
2013-01-17 23:30:00,2013-01-17 23:30:00,None,0,3,3,17,1,2013,47,9.0,29.6,374.52,1044.0,3686.82,52.1,11,3
2013-01-18 00:00:00,2013-01-18 00:00:00,None,0,4,3,18,1,2013,0,9.0,29.6,369.88,992.0,3515.77,52.58,11,4
2013-01-18 00:30:00,2013-01-18 00:30:00,None,0,4,3,18,1,2013,1,9.0,14.8,359.4,1052.0,3476.5,52.1,11,4
2013-01-18 01:00:00,2013-01-18 01:00:00,None,0,4,3,18,1,2013,2,9.0,9.3,349.95,1040.0,3345.99,51.77,11,4
2013-01-18 01:30:00,2013-01-18 01:30:00,None,0,4,3,18,1,2013,3,9.0,16.7,361.19,1063.0,3073.14,50.39,11,4
2013-01-18 02:00:00,2013-01-18 02:00:00,None,0,4,3,18,1,2013,4,9.0,18.5,363.48,1008.0,2967.65,47.64,11,4
2013-01-18 02:30:00,2013-01-18 02:30:00,None,0,4,3,18,1,2013,5,9.0,18.5,367.18,975.0,2911.15,47.64,11,4
2013-01-18 03:00:00,2013-01-18 03:00:00,None,0,4,3,18,1,2013,6,8.0,22.2,356.63,1011.0,2870.5,47.64,11,4
2013-01-18 03:30:00,2013-01-18 03:30:00,None,0,4,3,18,1,2013,7,8.0,16.7,378.28,937.0,2855.37,47.64,11,4
2013-01-18 04:00:00,2013-01-18 04:00:00,None,0,4,3,18,1,2013,8,7.0,16.7,371.36,910.0,2843.51,47.64,11,4
2013-01-18 04:30:00,2013-01-18 04:30:00,None,0,4,3,18,1,2013,9,7.0,14.8,377.47,867.0,2825.52,47.64,11,4
2013-01-18 05:00:00,2013-01-18 05:00:00,None,0,4,3,18,1,2013,10,6.0,14.8,373.6,904.0,2854.99,47.64,11,4
2013-01-18 05:30:00,2013-01-18 05:30:00,None,0,4,3,18,1,2013,11,6.0,14.8,376.93,921.0,2890.12,47.64,11,4
2013-01-18 06:00:00,2013-01-18 06:00:00,None,0,4,3,18,1,2013,12,5.0,14.8,441.9,910.0,3114.91,36.1,11,4
2013-01-18 06:30:00,2013-01-18 06:30:00,None,0,4,3,18,1,2013,13,5.0,14.8,489.04,889.0,3419.55,36.1,11,4
2013-01-18 07:00:00,2013-01-18 07:00:00,None,0,4,3,18,1,2013,14,5.0,9.3,491.64,835.0,3891.91,45.69,11,4
2013-01-18 07:30:00,2013-01-18 07:30:00,None,0,4,3,18,1,2013,15,5.0,13.0,481.69,813.0,4329.16,65.57,11,4
2013-01-18 08:00:00,2013-01-18 08:00:00,None,0,4,3,18,1,2013,16,5.0,16.7,467.93,819.0,4572.97,65.66,11,4
2013-01-18 08:30:00,2013-01-18 08:30:00,None,0,4,3,18,1,2013,17,5.0,11.1,446.74,757.0,4577.1,65.66,11,4
2013-01-18 09:00:00,2013-01-18 09:00:00,None,0,4,3,18,1,2013,18,5.0,13.0,457.19,769.0,4712.91,65.66,11,4
2013-01-18 09:30:00,2013-01-18 09:30:00,None,0,4,3,18,1,2013,19,5.0,16.7,443.61,741.0,4825.01,67.95,11,4
2013-01-18 10:00:00,2013-01-18 10:00:00,None,0,4,3,18,1,2013,20,5.0,13.0,450.19,673.0,4880.38,70.73,11,4
2013-01-18 10:30:00,2013-01-18 10:30:00,None,0,4,3,18,1,2013,21,5.0,14.8,447.77,684.0,4900.93,70.73,11,4
2013-01-18 11:00:00,2013-01-18 11:00:00,None,0,4,3,18,1,2013,22,6.0,14.8,451.35,655.0,4933.94,70.73,11,4
2013-01-18 11:30:00,2013-01-18 11:30:00,None,0,4,3,18,1,2013,23,7.0,16.7,451.84,648.0,4954.32,66.72,11,4
2013-01-18 12:00:00,2013-01-18 12:00:00,None,0,4,3,18,1,2013,24,7.0,18.5,449.35,619.0,4998.86,68.71,11,4
2013-01-18 12:30:00,2013-01-18 12:30:00,None,0,4,3,18,1,2013,25,7.0,13.0,443.88,649.0,5007.66,69.19,11,4
2013-01-18 13:00:00,2013-01-18 13:00:00,None,0,4,3,18,1,2013,26,8.0,18.5,445.12,597.0,4969.75,68.26,11,4
2013-01-18 13:30:00,2013-01-18 13:30:00,None,0,4,3,18,1,2013,27,8.0,18.5,458.0,566.0,4884.12,66.25,11,4
2013-01-18 14:00:00,2013-01-18 14:00:00,None,0,4,3,18,1,2013,28,7.0,16.7,446.97,595.0,4876.2,65.66,11,4
2013-01-18 14:30:00,2013-01-18 14:30:00,None,0,4,3,18,1,2013,29,7.0,20.4,447.64,584.0,4878.55,66.25,11,4
2013-01-18 15:00:00,2013-01-18 15:00:00,None,0,4,3,18,1,2013,30,7.0,13.0,449.09,550.0,4910.25,67.5,11,4
2013-01-18 15:30:00,2013-01-18 15:30:00,None,0,4,3,18,1,2013,31,6.0,18.5,448.53,531.0,4923.24,70.58,11,4
2013-01-18 16:00:00,2013-01-18 16:00:00,None,0,4,3,18,1,2013,32,6.0,11.1,448.91,506.0,4883.18,70.58,11,4
2013-01-18 16:30:00,2013-01-18 16:30:00,None,0,4,3,18,1,2013,33,5.0,7.4,450.47,482.0,5188.2,70.73,11,4
2013-01-18 17:00:00,2013-01-18 17:00:00,None,0,4,3,18,1,2013,34,4.0,9.3,460.93,503.0,5480.94,210.7,11,4
2013-01-18 17:30:00,2013-01-18 17:30:00,None,0,4,3,18,1,2013,35,4.0,9.3,454.32,476.0,5589.72,229.71,11,4
2013-01-18 18:00:00,2013-01-18 18:00:00,None,0,4,3,18,1,2013,36,4.0,7.4,449.58,461.0,5500.41,209.49,11,4
2013-01-18 18:30:00,2013-01-18 18:30:00,None,0,4,3,18,1,2013,37,4.0,7.4,435.97,439.0,5375.25,75.91,11,4
2013-01-18 19:00:00,2013-01-18 19:00:00,None,0,4,3,18,1,2013,38,4.0,7.4,449.45,446.0,5294.77,71.7,11,4
2013-01-18 19:30:00,2013-01-18 19:30:00,None,0,4,3,18,1,2013,39,4.0,7.4,448.81,426.0,5196.6,71.7,11,4
2013-01-18 20:00:00,2013-01-18 20:00:00,None,0,4,3,18,1,2013,40,4.0,9.3,461.66,402.0,5019.02,70.73,11,4
2013-01-18 20:30:00,2013-01-18 20:30:00,None,0,4,3,18,1,2013,41,4.0,11.1,468.31,391.0,4775.07,70.73,11,4
2013-01-18 21:00:00,2013-01-18 21:00:00,None,0,4,3,18,1,2013,42,3.0,11.1,474.26,379.0,4577.03,68.44,11,4
2013-01-18 21:30:00,2013-01-18 21:30:00,None,0,4,3,18,1,2013,43,3.0,11.1,491.05,356.0,4373.4,70.73,11,4
2013-01-18 22:00:00,2013-01-18 22:00:00,None,0,4,3,18,1,2013,44,3.0,11.1,514.07,379.0,4194.28,65.57,11,4
2013-01-18 22:30:00,2013-01-18 22:30:00,None,0,4,3,18,1,2013,45,2.0,13.0,530.55,337.0,4047.98,65.57,11,4
2013-01-18 23:00:00,2013-01-18 23:00:00,None,0,4,3,18,1,2013,46,3.0,14.8,527.06,334.0,4137.99,65.57,11,4
2013-01-18 23:30:00,2013-01-18 23:30:00,None,0,4,3,18,1,2013,47,2.0,11.1,514.61,340.0,4048.56,61.75,11,4
2013-01-19 00:00:00,2013-01-19 00:00:00,None,0,5,3,19,1,2013,0,2.0,16.7,527.55,347.0,3820.44,48.9,11,5
2013-01-19 00:30:00,2013-01-19 00:30:00,None,0,5,3,19,1,2013,1,2.0,18.5,535.8,291.0,3632.01,48.9,11,5
2013-01-19 01:00:00,2013-01-19 01:00:00,None,0,5,3,19,1,2013,2,2.0,16.7,559.41,297.0,3499.32,48.9,11,5
2013-01-19 01:30:00,2013-01-19 01:30:00,None,0,5,3,19,1,2013,3,2.0,20.4,570.47,282.0,3346.51,48.9,11,5
2013-01-19 02:00:00,2013-01-19 02:00:00,None,0,5,3,19,1,2013,4,2.0,18.5,518.99,290.0,3220.12,45.69,11,5
2013-01-19 02:30:00,2013-01-19 02:30:00,None,0,5,3,19,1,2013,5,2.0,16.7,510.55,313.0,3123.05,44.62,11,5
2013-01-19 03:00:00,2013-01-19 03:00:00,None,0,5,3,19,1,2013,6,2.0,14.8,495.3,320.0,3064.65,44.62,11,5
2013-01-19 03:30:00,2013-01-19 03:30:00,None,0,5,3,19,1,2013,7,3.0,18.5,505.73,335.0,3028.05,44.62,11,5
2013-01-19 04:00:00,2013-01-19 04:00:00,None,0,5,3,19,1,2013,8,3.0,16.7,502.49,317.0,2992.54,44.62,11,5
2013-01-19 04:30:00,2013-01-19 04:30:00,None,0,5,3,19,1,2013,9,3.0,20.4,494.27,310.0,2940.08,44.62,11,5
2013-01-19 05:00:00,2013-01-19 05:00:00,None,0,5,3,19,1,2013,10,3.0,18.5,510.69,312.0,2933.21,44.62,11,5
2013-01-19 05:30:00,2013-01-19 05:30:00,None,0,5,3,19,1,2013,11,3.0,14.8,509.75,321.0,2887.76,44.62,11,5
2013-01-19 06:00:00,2013-01-19 06:00:00,None,0,5,3,19,1,2013,12,3.0,13.0,503.89,342.0,3006.23,34.83,11,5
2013-01-19 06:30:00,2013-01-19 06:30:00,None,0,5,3,19,1,2013,13,2.0,11.1,486.0,319.0,3076.35,35.59,11,5
2013-01-19 07:00:00,2013-01-19 07:00:00,None,0,5,3,19,1,2013,14,2.0,13.0,488.02,324.0,3233.71,35.59,11,5
2013-01-19 07:30:00,2013-01-19 07:30:00,None,0,5,3,19,1,2013,15,2.0,13.0,487.38,345.0,3362.09,35.59,11,5
2013-01-19 08:00:00,2013-01-19 08:00:00,None,0,5,3,19,1,2013,16,2.0,13.0,517.53,311.0,3492.49,43.17,11,5
2013-01-19 08:30:00,2013-01-19 08:30:00,None,0,5,3,19,1,2013,17,3.0,13.0,527.85,300.0,3652.73,50.86,11,5
2013-01-19 09:00:00,2013-01-19 09:00:00,None,0,5,3,19,1,2013,18,3.0,13.0,545.03,300.0,3942.15,51.46,11,5
2013-01-19 09:30:00,2013-01-19 09:30:00,None,0,5,3,19,1,2013,19,3.0,14.8,527.9,297.0,4186.53,53.34,11,5
2013-01-19 10:00:00,2013-01-19 10:00:00,None,0,5,3,19,1,2013,20,3.0,16.7,511.52,284.0,4371.45,53.44,11,5
2013-01-19 10:30:00,2013-01-19 10:30:00,None,0,5,3,19,1,2013,21,3.0,18.5,519.25,252.0,4482.5,54.22,11,5
2013-01-19 11:00:00,2013-01-19 11:00:00,None,0,5,3,19,1,2013,22,3.0,18.5,512.06,243.0,4584.46,53.66,11,5
2013-01-19 11:30:00,2013-01-19 11:30:00,None,0,5,3,19,1,2013,23,4.0,16.7,501.0,238.0,4645.95,62.14,11,5
2013-01-19 12:00:00,2013-01-19 12:00:00,None,0,5,3,19,1,2013,24,4.0,18.5,496.2,242.0,4714.23,62.36,11,5
2013-01-19 12:30:00,2013-01-19 12:30:00,None,0,5,3,19,1,2013,25,4.0,16.7,497.94,236.0,4738.67,62.36,11,5
2013-01-19 13:00:00,2013-01-19 13:00:00,None,0,5,3,19,1,2013,26,3.0,16.7,492.34,200.0,4725.78,62.36,11,5
2013-01-19 13:30:00,2013-01-19 13:30:00,None,0,5,3,19,1,2013,27,3.0,14.8,505.53,209.0,4654.6,62.36,11,5
2013-01-19 14:00:00,2013-01-19 14:00:00,None,0,5,3,19,1,2013,28,3.0,11.1,501.99,184.0,4603.82,62.36,11,5
2013-01-19 14:30:00,2013-01-19 14:30:00,None,0,5,3,19,1,2013,29,4.0,9.3,505.4,169.0,4591.89,62.36,11,5
2013-01-19 15:00:00,2013-01-19 15:00:00,None,0,5,3,19,1,2013,30,4.0,13.0,505.8,174.0,4565.18,62.14,11,5
2013-01-19 15:30:00,2013-01-19 15:30:00,None,0,5,3,19,1,2013,31,4.0,13.0,510.9,164.0,4612.88,62.36,11,5
2013-01-19 16:00:00,2013-01-19 16:00:00,None,0,5,3,19,1,2013,32,3.0,14.8,510.12,164.0,4713.67,62.36,11,5
2013-01-19 16:30:00,2013-01-19 16:30:00,None,0,5,3,19,1,2013,33,3.0,13.0,505.55,156.0,4970.15,65.9,11,5
2013-01-19 17:00:00,2013-01-19 17:00:00,None,0,5,3,19,1,2013,34,3.0,16.7,489.34,182.0,5350.74,69.62,11,5
2013-01-19 17:30:00,2013-01-19 17:30:00,None,0,5,3,19,1,2013,35,2.0,18.5,471.41,204.0,5497.11,491.04,11,5
2013-01-19 18:00:00,2013-01-19 18:00:00,None,0,5,3,19,1,2013,36,2.0,14.8,468.54,201.0,5405.81,76.41,11,5
2013-01-19 18:30:00,2013-01-19 18:30:00,None,0,5,3,19,1,2013,37,2.0,13.0,477.28,175.0,5264.19,69.06,11,5
2013-01-19 19:00:00,2013-01-19 19:00:00,None,0,5,3,19,1,2013,38,2.0,13.0,477.92,180.0,5096.07,69.06,11,5
2013-01-19 19:30:00,2013-01-19 19:30:00,None,0,5,3,19,1,2013,39,2.0,13.0,497.38,216.0,4922.85,69.06,11,5
2013-01-19 20:00:00,2013-01-19 20:00:00,None,0,5,3,19,1,2013,40,2.0,13.0,503.56,206.0,4764.02,68.84,11,5
2013-01-19 20:30:00,2013-01-19 20:30:00,None,0,5,3,19,1,2013,41,2.0,9.3,513.89,200.0,4595.35,69.06,11,5
2013-01-19 21:00:00,2013-01-19 21:00:00,None,0,5,3,19,1,2013,42,2.0,5.6,506.69,187.0,4451.3,69.06,11,5
2013-01-19 21:30:00,2013-01-19 21:30:00,None,0,5,3,19,1,2013,43,2.0,11.1,514.8,180.0,4278.29,64.97,11,5
2013-01-19 22:00:00,2013-01-19 22:00:00,None,0,5,3,19,1,2013,44,2.0,9.3,528.85,195.0,4134.39,64.37,11,5
2013-01-19 22:30:00,2013-01-19 22:30:00,None,0,5,3,19,1,2013,45,2.0,11.1,524.58,214.0,4018.84,69.06,11,5
2013-01-19 23:00:00,2013-01-19 23:00:00,None,0,5,3,19,1,2013,46,2.0,7.4,516.16,215.0,4062.48,69.06,11,5
2013-01-19 23:30:00,2013-01-19 23:30:00,None,0,5,3,19,1,2013,47,1.0,11.1,504.74,236.0,3956.41,66.89,11,5
2013-01-20 00:00:00,2013-01-20 00:00:00,None,0,6,3,20,1,2013,0,1.0,9.3,497.69,210.0,3793.39,58.43,11,6
2013-01-20 00:30:00,2013-01-20 00:30:00,None,0,6,3,20,1,2013,1,1.0,7.4,503.53,213.0,3638.58,55.88,11,6
2013-01-20 01:00:00,2013-01-20 01:00:00,None,0,6,3,20,1,2013,2,1.0,3.7,519.29,209.0,3512.94,53.19,11,6
2013-01-20 01:30:00,2013-01-20 01:30:00,None,0,6,3,20,1,2013,3,1.0,5.6,516.63,230.0,3374.52,42.02,11,6
2013-01-20 02:00:00,2013-01-20 02:00:00,None,0,6,3,20,1,2013,4,1.0,9.3,527.38,256.0,3254.15,43.99,11,6
2013-01-20 02:30:00,2013-01-20 02:30:00,None,0,6,3,20,1,2013,5,1.0,13.0,507.36,284.0,3137.83,43.99,11,6
2013-01-20 03:00:00,2013-01-20 03:00:00,None,0,6,3,20,1,2013,6,1.0,11.1,496.17,284.0,3052.12,42.02,11,6
2013-01-20 03:30:00,2013-01-20 03:30:00,None,0,6,3,20,1,2013,7,1.0,18.5,463.67,297.0,2981.44,41.7,11,6
2013-01-20 04:00:00,2013-01-20 04:00:00,None,0,6,3,20,1,2013,8,1.0,9.3,453.77,325.0,2934.5,43.99,11,6
2013-01-20 04:30:00,2013-01-20 04:30:00,None,0,6,3,20,1,2013,9,1.0,13.0,449.45,365.0,2865.89,41.26,11,6
2013-01-20 05:00:00,2013-01-20 05:00:00,None,0,6,3,20,1,2013,10,1.0,14.8,475.22,425.0,2829.89,41.26,11,6
2013-01-20 05:30:00,2013-01-20 05:30:00,None,0,6,3,20,1,2013,11,1.0,14.8,459.98,476.0,2804.82,41.26,11,6
2013-01-20 06:00:00,2013-01-20 06:00:00,None,0,6,3,20,1,2013,12,1.0,16.7,474.12,498.0,2817.84,52.45,11,6
2013-01-20 06:30:00,2013-01-20 06:30:00,None,0,6,3,20,1,2013,13,1.0,16.7,456.64,524.0,2855.85,52.45,11,6
2013-01-20 07:00:00,2013-01-20 07:00:00,None,0,6,3,20,1,2013,14,1.0,18.5,462.2,520.0,2919.9,52.45,11,6
2013-01-20 07:30:00,2013-01-20 07:30:00,None,0,6,3,20,1,2013,15,1.0,18.5,445.51,540.0,2955.8,52.45,11,6
2013-01-20 08:00:00,2013-01-20 08:00:00,None,0,6,3,20,1,2013,16,1.0,14.8,430.61,628.0,3002.3,52.45,11,6
2013-01-20 08:30:00,2013-01-20 08:30:00,None,0,6,3,20,1,2013,17,1.0,14.8,434.02,642.0,3084.92,52.45,11,6
2013-01-20 09:00:00,2013-01-20 09:00:00,None,0,6,3,20,1,2013,18,1.0,13.0,427.49,650.0,3306.98,53.57,11,6
2013-01-20 09:30:00,2013-01-20 09:30:00,None,0,6,3,20,1,2013,19,1.0,18.5,414.22,627.0,3546.21,53.57,11,6
2013-01-20 10:00:00,2013-01-20 10:00:00,None,0,6,3,20,1,2013,20,2.0,24.1,419.02,573.0,3793.34,61.7,11,6
2013-01-20 10:30:00,2013-01-20 10:30:00,None,0,6,3,20,1,2013,21,2.0,16.7,446.39,507.0,3968.68,69.63,11,6
2013-01-20 11:00:00,2013-01-20 11:00:00,None,0,6,3,20,1,2013,22,2.0,18.5,473.65,553.0,4163.64,70.41,11,6
2013-01-20 11:30:00,2013-01-20 11:30:00,None,0,6,3,20,1,2013,23,2.0,18.5,484.62,536.0,4307.8,70.73,11,6
2013-01-20 12:00:00,2013-01-20 12:00:00,None,0,6,3,20,1,2013,24,2.0,22.2,482.79,504.0,4460.1,79.68,11,6
2013-01-20 12:30:00,2013-01-20 12:30:00,None,0,6,3,20,1,2013,25,1.0,13.0,479.37,493.0,4588.81,79.68,11,6
2013-01-20 13:00:00,2013-01-20 13:00:00,None,0,6,3,20,1,2013,26,2.0,25.9,471.12,456.0,4609.62,79.68,11,6
2013-01-20 13:30:00,2013-01-20 13:30:00,None,0,6,3,20,1,2013,27,2.0,24.1,468.14,490.0,4518.91,79.68,11,6
2013-01-20 14:00:00,2013-01-20 14:00:00,None,0,6,3,20,1,2013,28,2.0,24.1,476.23,496.0,4427.88,76.8,11,6
2013-01-20 14:30:00,2013-01-20 14:30:00,None,0,6,3,20,1,2013,29,3.0,31.5,475.02,530.0,4367.43,70.73,11,6
2013-01-20 15:00:00,2013-01-20 15:00:00,None,0,6,3,20,1,2013,30,2.0,29.6,488.24,514.0,4356.65,70.73,11,6
2013-01-20 15:30:00,2013-01-20 15:30:00,None,0,6,3,20,1,2013,31,2.0,31.5,474.12,556.0,4385.18,70.73,11,6
2013-01-20 16:00:00,2013-01-20 16:00:00,None,0,6,3,20,1,2013,32,2.0,25.9,472.12,554.0,4490.11,74.31,11,6
2013-01-20 16:30:00,2013-01-20 16:30:00,None,0,6,3,20,1,2013,33,2.0,24.1,458.49,588.0,4679.07,83.86,11,6
2013-01-20 17:00:00,2013-01-20 17:00:00,None,0,6,3,20,1,2013,34,2.0,27.8,446.78,534.0,4970.89,95.4,11,6
2013-01-20 17:30:00,2013-01-20 17:30:00,None,0,6,3,20,1,2013,35,2.0,29.6,439.69,561.0,5107.04,98.16,11,6
2013-01-20 18:00:00,2013-01-20 18:00:00,None,0,6,3,20,1,2013,36,2.0,22.2,439.24,541.0,5090.28,98.16,11,6
2013-01-20 18:30:00,2013-01-20 18:30:00,None,0,6,3,20,1,2013,37,2.0,24.1,443.45,529.0,5003.07,98.16,11,6
2013-01-20 19:00:00,2013-01-20 19:00:00,None,0,6,3,20,1,2013,38,2.0,27.8,443.95,531.0,4849.73,97.89,11,6
2013-01-20 19:30:00,2013-01-20 19:30:00,None,0,6,3,20,1,2013,39,2.0,22.2,444.35,554.0,4720.07,97.87,11,6
2013-01-20 20:00:00,2013-01-20 20:00:00,None,0,6,3,20,1,2013,40,2.0,25.9,448.56,556.0,4626.82,89.62,11,6
2013-01-20 20:30:00,2013-01-20 20:30:00,None,0,6,3,20,1,2013,41,2.0,22.2,462.09,535.0,4484.34,71.17,11,6
2013-01-20 21:00:00,2013-01-20 21:00:00,None,0,6,3,20,1,2013,42,3.0,27.8,464.33,572.0,4385.52,69.93,11,6
2013-01-20 21:30:00,2013-01-20 21:30:00,None,0,6,3,20,1,2013,43,2.0,25.9,475.98,520.0,4215.81,69.06,11,6
2013-01-20 22:00:00,2013-01-20 22:00:00,None,0,6,3,20,1,2013,44,2.0,27.8,488.27,464.0,4026.74,68.52,11,6
2013-01-20 22:30:00,2013-01-20 22:30:00,None,0,6,3,20,1,2013,45,2.0,25.9,501.84,425.0,3876.73,61.7,11,6
2013-01-20 23:00:00,2013-01-20 23:00:00,None,0,6,3,20,1,2013,46,2.0,24.1,498.03,407.0,3889.78,68.52,11,6
2013-01-20 23:30:00,2013-01-20 23:30:00,None,0,6,3,20,1,2013,47,2.0,20.4,492.92,388.0,3754.74,54.35,11,6
2013-01-21 00:00:00,2013-01-21 00:00:00,None,0,0,4,21,1,2013,0,2.0,20.4,503.86,391.0,3569.41,54.35,11,0
2013-01-21 00:30:00,2013-01-21 00:30:00,None,0,0,4,21,1,2013,1,2.0,14.8,519.88,370.0,3410.93,54.35,11,0
2013-01-21 01:00:00,2013-01-21 01:00:00,None,0,0,4,21,1,2013,2,2.0,11.1,538.32,315.0,3325.11,54.35,11,0
2013-01-21 01:30:00,2013-01-21 01:30:00,None,0,0,4,21,1,2013,3,2.0,14.8,535.69,268.0,3226.09,53.57,11,0
2013-01-21 02:00:00,2013-01-21 02:00:00,None,0,0,4,21,1,2013,4,2.0,13.0,540.88,251.0,3150.41,53.57,11,0
2013-01-21 02:30:00,2013-01-21 02:30:00,None,0,0,4,21,1,2013,5,2.0,14.8,513.72,249.0,3077.12,53.57,11,0
2013-01-21 03:00:00,2013-01-21 03:00:00,None,0,0,4,21,1,2013,6,1.0,9.3,509.64,221.0,3030.74,53.57,11,0
2013-01-21 03:30:00,2013-01-21 03:30:00,None,0,0,4,21,1,2013,7,1.0,9.3,507.16,208.0,3010.27,53.57,11,0
2013-01-21 04:00:00,2013-01-21 04:00:00,None,0,0,4,21,1,2013,8,1.0,9.3,507.5,202.0,2987.11,53.57,11,0
2013-01-21 04:30:00,2013-01-21 04:30:00,None,0,0,4,21,1,2013,9,1.0,5.6,523.74,190.0,2972.49,53.57,11,0
2013-01-21 05:00:00,2013-01-21 05:00:00,None,0,0,4,21,1,2013,10,1.0,7.4,555.08,160.0,2990.15,53.57,11,0
2013-01-21 05:30:00,2013-01-21 05:30:00,None,0,0,4,21,1,2013,11,1.0,3.7,544.99,161.0,3063.34,54.35,11,0
2013-01-21 06:00:00,2013-01-21 06:00:00,None,0,0,4,21,1,2013,12,1.0,3.7,596.81,146.0,3287.32,51.2,11,0
2013-01-21 06:30:00,2013-01-21 06:30:00,None,0,0,4,21,1,2013,13,1.0,7.4,619.6,159.0,3572.93,51.2,11,0
2013-01-21 07:00:00,2013-01-21 07:00:00,None,0,0,4,21,1,2013,14,0.0,7.4,605.67,198.0,4106.0,54.14,11,0
2013-01-21 07:30:00,2013-01-21 07:30:00,None,0,0,4,21,1,2013,15,0.0,5.6,568.25,209.0,4538.4,54.79,11,0
2013-01-21 08:00:00,2013-01-21 08:00:00,None,0,0,4,21,1,2013,16,0.0,5.6,539.85,180.0,4785.45,75.71,11,0
2013-01-21 08:30:00,2013-01-21 08:30:00,None,0,0,4,21,1,2013,17,0.0,11.1,516.64,173.0,4793.74,75.71,11,0
2013-01-21 09:00:00,2013-01-21 09:00:00,None,0,0,4,21,1,2013,18,0.0,3.7,521.26,152.0,4949.67,75.71,11,0
2013-01-21 09:30:00,2013-01-21 09:30:00,None,0,0,4,21,1,2013,19,0.0,3.7,505.36,174.0,5091.64,75.71,11,0
2013-01-21 10:00:00,2013-01-21 10:00:00,None,0,0,4,21,1,2013,20,0.0,1.9,507.59,133.0,5136.12,75.71,11,0
2013-01-21 10:30:00,2013-01-21 10:30:00,None,0,0,4,21,1,2013,21,0.0,1.9,506.39,113.0,5182.54,75.71,11,0
